"price","model","year","transmission","mileage","fuelType","tax","mpg","engineSize"
16990,"Focus",2018,"Manual",8348,"Petrol",145,60.1,1
7790,"Ka+",2017,"Manual",6646,"Petrol",145,57.7,1.2
4999,"KA",2014,"Manual",17000,"Petrol",30,57.7,1.2
17290,"Focus",2019,"Manual",4987,"Petrol",145,60.1,1
7990,"Focus",2016,"Manual",52000,"Diesel",0,74.3,1.5
10700,"Fiesta",2018,"Manual",7954,"Petrol",150,58.9,1
7998,"EcoSport",2015,"Manual",33515,"Diesel",30,61.4,1.5
16995,"Kuga",2018,"Manual",32858,"Diesel",145,54.3,2
19500,"Mondeo",2019,"Manual",21,"Diesel",145,65.7,2
5960,"Focus",2013,"Manual",55253,"Diesel",20,67.3,1.6
9498,"Kuga",2013,"Semi-Auto",64718,"Diesel",205,45.6,2
18000,"Kuga",2019,"Manual",7698,"Diesel",150,38.2,2
16499,"Kuga",2019,"Manual",16258,"Diesel",145,38.2,2
13950,"EcoSport",2018,"Manual",3800,"Petrol",145,53.3,1
7998,"Focus",2015,"Manual",61904,"Diesel",0,74.3,1.5
15999,"Focus",2018,"Manual",22334,"Petrol",145,41.5,2
12490,"Fiesta",2018,"Manual",16975,"Diesel",145,88.3,1.5
13998,"Grand Tourneo Connect",2017,"Manual",4856,"Diesel",145,61.4,1.5
2725,"Focus",2010,"Manual",95000,"Petrol",200,42.2,1.6
13000,"Fiesta",2018,"Manual",6776,"Petrol",145,65.7,1
17480,"Focus",2019,"Manual",4286,"Petrol",145,60.1,1
7691,"Fiesta",2016,"Manual",49030,"Diesel",0,88.3,1.5
16999,"Edge",2017,"Manual",65853,"Diesel",160,48.7,2
15600,"Focus",2019,"Manual",10900,"Petrol",145,58.9,1
32000,"Edge",2019,"Semi-Auto",22,"Diesel",145,37.2,2
13495,"EcoSport",2018,"Manual",11852,"Petrol",145,53.3,1
8200,"EcoSport",2015,"Manual",23420,"Petrol",125,53.3,1
16899,"Kuga",2018,"Manual",14680,"Diesel",145,54.3,2
7997,"Fiesta",2016,"Manual",21000,"Petrol",125,54.3,1.2
9850,"Fiesta",2018,"Manual",6169,"Petrol",145,64.2,1.1
6191,"Fiesta",2013,"Manual",45250,"Diesel",0,85.6,1.6
14310,"Fiesta",2019,"Manual",13500,"Petrol",145,58.9,1
10689,"Focus",2017,"Manual",15337,"Diesel",0,74.3,1.5
8491,"Fiesta",2017,"Manual",26257,"Petrol",125,54.3,1.2
13997,"Focus",2018,"Manual",12655,"Petrol",145,57.7,1
10695,"Mondeo",2016,"Manual",44298,"Diesel",0,74.3,1.5
12000,"Fiesta",2018,"Manual",8786,"Diesel",145,88.3,1.5
7900,"Fiesta",2015,"Manual",23897,"Petrol",0,65.7,1
2694,"Mondeo",2010,"Manual",130000,"Diesel",145,53.3,2
7999,"Fiesta",2016,"Manual",22484,"Petrol",125,54.3,1.2
31000,"Kuga",2020,"Semi-Auto",10,"Hybrid",135,201.8,2.5
11699,"Ka+",2019,"Manual",2559,"Petrol",145,43.5,1.2
15500,"Focus",2018,"Manual",17210,"Petrol",145,60.1,1
10995,"Fiesta",2018,"Manual",13176,"Petrol",145,65.7,1
9500,"Fiesta",2017,"Manual",13787,"Petrol",125,54.3,1.2
14200,"Kuga",2017,"Manual",36944,"Diesel",145,64.2,1.5
10500,"Ka+",2018,"Manual",4769,"Petrol",145,43.5,1.2
9495,"Ka+",2018,"Manual",6275,"Petrol",145,47.9,1.2
16200,"Focus",2019,"Manual",12263,"Petrol",145,49.6,1
12498,"Grand C-MAX",2017,"Manual",17813,"Diesel",30,64.2,1.5
9995,"Fiesta",2015,"Manual",14500,"Petrol",0,65.7,1
8763,"Focus",2015,"Manual",47799,"Diesel",0,74.3,1.5
16000,"Kuga",2018,"Manual",23931,"Diesel",145,64.2,1.5
14690,"Fiesta",2019,"Manual",8500,"Petrol",145,58.9,1
16650,"Focus",2019,"Automatic",13437,"Petrol",145,50.4,1
8491,"Fiesta",2016,"Manual",40513,"Petrol",20,62.8,1
6700,"Focus",2013,"Manual",47769,"Diesel",20,67.3,1.6
7300,"Fiesta",2016,"Manual",15700,"Petrol",125,54.3,1.2
7498,"Fiesta",2015,"Manual",27758,"Petrol",125,54.3,1.2
10250,"EcoSport",2016,"Manual",29387,"Diesel",30,64.2,1.5
12000,"Kuga",2015,"Automatic",40017,"Diesel",150,52.3,2
9000,"Focus",2016,"Manual",36565,"Diesel",0,74.3,1.5
10890,"C-MAX",2017,"Manual",19687,"Diesel",20,68.9,1.5
12991,"Fiesta",2017,"Manual",9476,"Petrol",150,47.9,1.6
8300,"Ka+",2017,"Manual",15629,"Petrol",145,57.7,1.2
15770,"Kuga",2017,"Semi-Auto",9963,"Diesel",145,58.9,1.5
12695,"Focus",2018,"Manual",10908,"Petrol",145,60.1,1
7160,"Focus",2014,"Manual",40736,"Diesel",20,67.3,1.6
8499,"Focus",2015,"Manual",51879,"Diesel",0,74.3,1.5
8295,"Ka+",2018,"Manual",6313,"Petrol",150,57.7,1.2
10999,"Focus",2016,"Semi-Auto",25346,"Diesel",0,74.3,1.5
13497,"Focus",2018,"Manual",17860,"Petrol",145,57.7,1
8389,"Fiesta",2016,"Manual",18017,"Petrol",125,54.3,1.2
11499,"Fiesta",2019,"Manual",9708,"Petrol",145,58.9,1
16499,"Kuga",2019,"Manual",11015,"Diesel",145,38.2,2
8600,"Fiesta",2016,"Manual",25929,"Petrol",125,54.3,1.2
7000,"Ka+",2017,"Manual",3172,"Petrol",30,57.7,1.2
12151,"Mondeo",2015,"Manual",28039,"Diesel",30,62.8,2
11199,"Focus",2018,"Manual",25084,"Petrol",145,57.7,1
16495,"Focus",2019,"Manual",7745,"Petrol",150,60.1,1
8232,"Fiesta",2016,"Manual",27325,"Petrol",125,54.3,1.2
13140,"Fiesta",2019,"Manual",2359,"Petrol",145,48.7,1.1
10199,"Kuga",2015,"Semi-Auto",66576,"Diesel",145,52.3,2
10698,"Kuga",2016,"Manual",56888,"Diesel",125,60.1,2
6999,"B-MAX",2015,"Manual",50123,"Petrol",30,55.4,1
9895,"B-MAX",2017,"Manual",10228,"Petrol",30,57.7,1
8995,"Kuga",2012,"Manual",48049,"Diesel",200,47.1,2
13985,"Mondeo",2017,"Semi-Auto",51000,"Diesel",125,57.7,2
8140,"EcoSport",2015,"Manual",22000,"Petrol",125,52.3,1
12360,"Focus",2017,"Manual",15311,"Diesel",145,74.3,1.5
10500,"Fiesta",2017,"Manual",22420,"Diesel",0,78.5,1.5
14999,"Kuga",2017,"Semi-Auto",21507,"Diesel",125,58.9,1.5
7800,"Ka+",2018,"Manual",7741,"Petrol",145,57.7,1.2
13750,"EcoSport",2018,"Manual",12932,"Petrol",145,54.3,1
12600,"Fiesta",2019,"Manual",85,"Petrol",145,58.9,1
14500,"EcoSport",2018,"Manual",10012,"Petrol",145,54.3,1
9000,"Fiesta",2017,"Manual",32469,"Petrol",145,65.7,1
6702,"Fiesta",2014,"Manual",21512,"Petrol",30,54.3,1.2
10799,"Focus",2017,"Manual",48370,"Diesel",145,74.3,1.5
16350,"Kuga",2017,"Manual",24008,"Diesel",145,54.3,2
3999,"KA",2014,"Manual",61008,"Petrol",30,57.7,1.2
11450,"Fiesta",2018,"Manual",10610,"Petrol",145,56.5,1
7470,"Focus",2014,"Manual",50039,"Petrol",30,56.5,1
7990,"Fiesta",2016,"Manual",32917,"Petrol",0,65.7,1
20450,"Kuga",2020,"Manual",1196,"Diesel",150,38.2,2
9498,"Kuga",2013,"Manual",29326,"Diesel",200,47.9,2
16500,"Tourneo Custom",2017,"Manual",47000,"Diesel",200,44.8,2
16800,"Focus",2019,"Automatic",4000,"Diesel",145,67.3,1.5
13830,"Fiesta",2018,"Semi-Auto",12963,"Petrol",150,54.3,1
17800,"Mondeo",2018,"Automatic",20170,"Petrol",145,44.8,1.5
14481,"Fiesta",2018,"Manual",8450,"Petrol",145,60.1,1
6750,"Fiesta",2015,"Manual",42819,"Petrol",0,65.7,1
9790,"Ka+",2018,"Manual",9358,"Petrol",150,43.5,1.2
15150,"Kuga",2015,"Automatic",8403,"Petrol",235,38.2,1.5
9495,"Fiesta",2017,"Manual",15354,"Petrol",145,65.7,1
9998,"Fiesta",2018,"Manual",27533,"Diesel",145,85.6,1.5
9498,"EcoSport",2017,"Manual",15750,"Petrol",145,44.8,1.5
16250,"Focus",2016,"Manual",13036,"Petrol",200,41.5,2
8890,"Ka+",2018,"Manual",3669,"Petrol",145,47.9,1.2
10700,"Fiesta",2018,"Manual",20531,"Petrol",145,65.7,1
10697,"Fiesta",2018,"Manual",15950,"Petrol",145,65.7,1
15999,"Focus",2018,"Manual",7873,"Diesel",145,80.7,1.5
7799,"Ka+",2018,"Manual",8169,"Petrol",145,57.7,1.2
24999,"Kuga",2019,"Automatic",4985,"Diesel",145,42.2,2
11497,"C-MAX",2016,"Automatic",7564,"Diesel",20,64.2,1.5
14998,"Kuga",2016,"Manual",38206,"Diesel",145,54.3,2
12250,"Grand C-MAX",2017,"Manual",20292,"Petrol",30,54.3,1
4490,"Fiesta",2008,"Manual",56000,"Petrol",145,49.6,1.4
18134,"Edge",2017,"Manual",28027,"Diesel",160,48.7,2
10189,"Focus",2018,"Manual",36347,"Petrol",145,60.1,1
8995,"Fiesta",2017,"Manual",13229,"Petrol",145,64.2,1.1
16200,"Focus",2019,"Manual",8166,"Petrol",145,58.9,1
16000,"Focus",2017,"Manual",19193,"Petrol",145,41.5,2
15380,"Focus",2019,"Manual",6955,"Petrol",145,60.1,1
9590,"Focus",2016,"Manual",36342,"Petrol",20,60.1,1
17950,"Focus",2017,"Manual",27188,"Petrol",145,41.5,2
15999,"EcoSport",2019,"Automatic",999,"Petrol",145,45.6,1
15087,"Focus",2017,"Manual",54631,"Diesel",20,67.3,2
19995,"Focus",2017,"Manual",11206,"Petrol",145,41.5,2
4999,"KA",2014,"Manual",49439,"Petrol",30,57.7,1.2
13488,"Kuga",2016,"Manual",17989,"Diesel",125,60.1,2
15795,"Focus",2019,"Manual",8581,"Petrol",145,58.9,1
9186,"B-MAX",2016,"Manual",19659,"Diesel",0,74.4,1.5
10000,"Kuga",2016,"Manual",89670,"Diesel",125,60.1,2
6500,"Fiesta",2014,"Manual",34522,"Petrol",30,54.3,1.2
17900,"Focus",2019,"Manual",5051,"Petrol",145,60.1,1
11199,"Fiesta",2018,"Manual",21600,"Petrol",145,56.5,1
11000,"Focus",2017,"Manual",24220,"Petrol",145,60.1,1
12000,"Fiesta",2019,"Manual",4377,"Petrol",145,58.9,1
13220,"Fiesta",2019,"Manual",6000,"Petrol",145,56.5,1
11489,"EcoSport",2018,"Manual",2922,"Diesel",145,64.2,1.5
20000,"Mondeo",2020,"Manual",15,"Diesel",145,65.7,2
16700,"Focus",2017,"Semi-Auto",30120,"Diesel",30,61.4,2
8990,"B-MAX",2016,"Manual",23653,"Diesel",20,70.6,1.6
7491,"Fiesta",2017,"Manual",30393,"Petrol",125,54.3,1.2
17799,"Galaxy",2017,"Manual",20747,"Diesel",150,56.5,2
16500,"Kuga",2017,"Semi-Auto",25788,"Diesel",150,54.3,2
15299,"Fiesta",2019,"Manual",6164,"Petrol",145,58.9,1
11140,"Ka+",2019,"Manual",2200,"Petrol",145,43.5,1.2
15000,"EcoSport",2019,"Manual",9868,"Petrol",145,53.3,1
11950,"C-MAX",2018,"Manual",10844,"Petrol",145,49.6,1
7849,"Fiesta",2017,"Manual",19298,"Petrol",145,65.7,1
9789,"Fiesta",2018,"Manual",16577,"Petrol",145,65.7,1
8474,"Focus",2015,"Manual",32000,"Petrol",20,61.4,1
11850,"Fiesta",2018,"Manual",17224,"Petrol",145,56.5,1
11495,"Fiesta",2018,"Manual",4505,"Petrol",145,58.9,1
16799,"Focus",2018,"Automatic",14196,"Diesel",145,74.3,1.5
8489,"EcoSport",2017,"Manual",60190,"Petrol",160,44.8,1.5
22450,"Fiesta",2019,"Manual",1182,"Petrol",145,40.4,1.5
11900,"Kuga",2014,"Automatic",33680,"Petrol",235,38.2,1.5
9990,"Fiesta",2018,"Manual",5029,"Petrol",145,65.7,1
14652,"Fiesta",2019,"Manual",20059,"Petrol",145,40.3,1.5
6990,"Fiesta",2016,"Manual",42708,"Diesel",0,88.3,1.5
10975,"EcoSport",2017,"Manual",23149,"Petrol",145,53.3,1
9498,"Mondeo",2017,"Manual",74351,"Diesel",20,68.9,2
19999,"S-MAX",2017,"Manual",17116,"Diesel",125,51.4,2
6489,"Fiesta",2013,"Manual",47157,"Petrol",30,54.3,1.2
9700,"Fiesta",2016,"Manual",8854,"Petrol",125,54.3,1.2
17000,"EcoSport",2019,"Manual",7809,"Petrol",145,52.3,1
27995,"Focus",2019,"Manual",7725,"Petrol",145,34.5,2.3
20200,"Kuga",2017,"Automatic",8973,"Petrol",145,38.2,1.5
8250,"Fiesta",2015,"Manual",26937,"Petrol",0,65.7,1
6499,"Fiesta",2015,"Manual",37000,"Petrol",0,65.7,1
16500,"Focus",2017,"Manual",19709,"Petrol",145,41.5,2
10250,"Fiesta",2018,"Manual",18559,"Petrol",145,65.7,1
13800,"Focus",2018,"Manual",15476,"Petrol",145,57.7,1
8489,"C-MAX",2017,"Manual",59630,"Diesel",20,68.9,1.5
9000,"Fiesta",2016,"Manual",12005,"Petrol",0,65.7,1
13700,"Mondeo",2016,"Automatic",36547,"Diesel",125,57.7,2
3899,"Focus",2012,"Manual",126000,"Diesel",125,56.5,2
15291,"Focus",2016,"Manual",36706,"Diesel",20,67.3,2
13799,"EcoSport",2018,"Manual",8244,"Petrol",145,54.3,1
7998,"Kuga",2014,"Manual",69211,"Diesel",150,53.3,2
18995,"Kuga",2019,"Semi-Auto",4274,"Diesel",145,37.2,2
19298,"Focus",2018,"Manual",21362,"Petrol",145,41.5,2
17498,"Kuga",2019,"Manual",7669,"Petrol",145,34.4,1.5
7995,"Fiesta",2017,"Manual",18020,"Petrol",125,54.3,1.2
10790,"Fiesta",2017,"Manual",17764,"Petrol",150,65.7,1
10625,"Fiesta",2017,"Manual",17045,"Petrol",145,65.7,1
10480,"Focus",2017,"Manual",30526,"Diesel",0,74.3,1.5
14600,"EcoSport",2018,"Manual",14730,"Petrol",145,54.3,1
6950,"Fiesta",2016,"Manual",44545,"Petrol",125,54.3,1.2
6490,"Fiesta",2016,"Manual",44000,"Petrol",0,65.7,1
9999,"Ka+",2019,"Manual",2951,"Petrol",145,47.9,1.2
18030,"Focus",2019,"Manual",4520,"Diesel",145,74.3,1.5
10995,"Grand C-MAX",2017,"Manual",14789,"Diesel",30,64.2,1.5
5999,"Fiesta",2015,"Manual",41886,"Petrol",30,54.3,1.2
14290,"EcoSport",2018,"Manual",10083,"Petrol",145,53.3,1
11999,"Fiesta",2017,"Automatic",11724,"Petrol",145,57.7,1
9632,"Fiesta",2016,"Manual",18814,"Petrol",20,62.8,1
15390,"Focus",2019,"Manual",10235,"Petrol",145,60.1,1
17698,"Kuga",2016,"Semi-Auto",11221,"Diesel",145,54.3,2
14536,"Fiesta",2018,"Manual",3800,"Petrol",145,55.4,1
9880,"Focus",2015,"Semi-Auto",13370,"Petrol",160,44.8,1.6
13399,"Fiesta",2019,"Manual",9829,"Diesel",150,58.9,1.5
12012,"Focus",2017,"Manual",20621,"Petrol",145,57.7,1
9990,"Ka+",2019,"Manual",1953,"Petrol",145,47.9,1.2
15000,"Focus",2018,"Manual",16083,"Petrol",145,58.9,1
9998,"Kuga",2016,"Manual",54153,"Diesel",125,60.1,2
17470,"Kuga",2017,"Automatic",14155,"Petrol",240,38.2,1.5
11291,"Mondeo",2016,"Manual",51139,"Diesel",30,64.2,2
19400,"Kuga",2018,"Manual",6837,"Diesel",145,47.9,2
9498,"C-MAX",2017,"Manual",31877,"Diesel",20,68.9,1.5
7991,"C-MAX",2016,"Manual",50550,"Petrol",165,44.1,1.6
8695,"Fiesta",2017,"Manual",30078,"Diesel",0,78.5,1.5
8999,"Fiesta",2016,"Manual",21020,"Petrol",0,65.7,1
14000,"Fiesta",2019,"Manual",4000,"Petrol",145,56.5,1
13700,"Focus",2018,"Manual",10800,"Diesel",145,74.3,1.5
13998,"Focus",2019,"Manual",16879,"Petrol",150,58.9,1
16798,"Focus",2019,"Manual",17998,"Petrol",150,60.1,1
12090,"Focus",2018,"Automatic",12279,"Petrol",145,51.4,1
6991,"Fiesta",2014,"Manual",21020,"Petrol",30,54.3,1.2
10950,"Fiesta",2015,"Manual",21712,"Petrol",150,47.9,1.6
12000,"C-MAX",2018,"Manual",11101,"Petrol",145,44.1,1.6
32000,"Mondeo",2019,"Automatic",11500,"Diesel",145,47.1,2
8790,"EcoSport",2015,"Manual",35000,"Petrol",125,53.3,1
9490,"Fiesta",2015,"Manual",18000,"Petrol",145,47.9,1.6
17131,"Kuga",2017,"Manual",13667,"Diesel",145,60.1,2
10220,"Fiesta",2018,"Manual",26309,"Petrol",150,65.7,1
7400,"Fiesta",2016,"Manual",36923,"Petrol",0,65.7,1
5500,"KA",2014,"Manual",25766,"Petrol",30,57.7,1.2
16399,"Fiesta",2019,"Semi-Auto",7805,"Petrol",145,48.7,1
22750,"S-MAX",2019,"Automatic",6000,"Diesel",145,53.3,2
7530,"Fiesta",2014,"Manual",20218,"Petrol",30,54.3,1.2
6695,"Focus",2014,"Manual",65000,"Diesel",20,67.3,1.6
2895,"Fiesta",2007,"Manual",50000,"Petrol",160,45.6,1.4
5750,"B-MAX",2014,"Manual",51090,"Petrol",30,55.4,1
11187,"Fiesta",2018,"Semi-Auto",17866,"Petrol",145,54.3,1
39995,"Mustang",2019,"Automatic",800,"Petrol",145,22.1,5
8399,"Fiesta",2014,"Manual",65929,"Petrol",145,47.9,1.6
9699,"C-MAX",2016,"Manual",9536,"Petrol",160,44.1,1.6
15895,"S-MAX",2017,"Automatic",50754,"Diesel",125,52.3,2
11699,"Fiesta",2018,"Manual",36928,"Petrol",150,62.8,1
21970,"Kuga",2019,"Manual",9455,"Diesel",145,47.9,2
17590,"EcoSport",2019,"Semi-Auto",1576,"Petrol",145,45.6,1
10998,"Fiesta",2017,"Manual",10125,"Petrol",145,65.7,1
19799,"Kuga",2019,"Manual",3721,"Diesel",145,47.9,2
17420,"Kuga",2017,"Semi-Auto",25003,"Diesel",145,54.3,2
9499,"Fiesta",2018,"Manual",17924,"Petrol",145,65.7,1
10620,"Focus",2017,"Manual",18385,"Diesel",0,74.3,1.5
10300,"Focus",2018,"Manual",45773,"Petrol",145,57.7,1
10999,"Fiesta",2018,"Manual",12500,"Petrol",145,65.7,1
9500,"C-MAX",2016,"Semi-Auto",21065,"Diesel",20,64.2,1.5
12360,"Tourneo Connect",2016,"Manual",31307,"Diesel",30,64.2,1.5
12500,"Focus",2018,"Manual",22494,"Petrol",150,60.1,1
8999,"Fiesta",2015,"Manual",9181,"Petrol",0,65.7,1
14799,"EcoSport",2018,"Manual",11494,"Petrol",145,54.3,1
8977,"Focus",2016,"Manual",69000,"Diesel",0,74.3,1.5
9300,"Fiesta",2017,"Manual",15724,"Petrol",0,65.7,1
28995,"Tourneo Custom",2019,"Automatic",4452,"Diesel",145,30.1,2
8250,"Focus",2015,"Manual",62706,"Diesel",0,74.3,1.5
13998,"Fiesta",2019,"Automatic",5674,"Petrol",150,48.7,1
19427,"Focus",2018,"Manual",21863,"Petrol",145,41.5,2
6760,"Fiesta",2017,"Manual",63998,"Diesel",0,78.5,1.5
11250,"Ka+",2019,"Manual",2418,"Petrol",150,43.5,1.2
9498,"Focus",2015,"Manual",22420,"Diesel",0,74.3,1.5
10290,"Fiesta",2018,"Manual",10845,"Petrol",145,64.2,1.1
17330,"Focus",2019,"Manual",3523,"Petrol",145,60.1,1
9980,"C-MAX",2017,"Manual",70860,"Petrol",30,55.4,1
12089,"Focus",2018,"Manual",28568,"Diesel",145,74.3,1.5
12000,"Focus",2016,"Automatic",80468,"Diesel",30,61.4,2
4299,"Fiesta",2008,"Manual",54733,"Petrol",145,47.9,1.6
15000,"Kuga",2016,"Manual",18454,"Diesel",145,54.3,2
10598,"Focus",2017,"Manual",14212,"Petrol",145,60.1,1
18500,"Kuga",2017,"Manual",13692,"Diesel",145,54.3,2
11990,"Fiesta",2017,"Manual",27549,"Petrol",145,47.9,1.6
11990,"Fiesta",2018,"Manual",16073,"Petrol",145,65.7,1
6298,"C-MAX",2014,"Manual",93102,"Petrol",30,55.4,1
6197,"Fiesta",2015,"Manual",29164,"Petrol",125,54.3,1.2
5990,"Fiesta",2016,"Manual",40000,"Petrol",125,54.3,1.2
13561,"Focus",2018,"Manual",15071,"Petrol",145,57.7,1
17500,"Focus",2019,"Manual",2160,"Petrol",150,58.9,1
11500,"Fiesta",2018,"Manual",12930,"Petrol",145,56.5,1
14500,"Mondeo",2017,"Manual",20116,"Petrol",150,48.7,1.5
8995,"Fiesta",2017,"Manual",7501,"Diesel",0,78.5,1.5
8995,"EcoSport",2017,"Manual",42462,"Petrol",125,52.3,1
11000,"C-MAX",2016,"Manual",30409,"Diesel",20,68.9,1.5
20490,"Edge",2016,"Semi-Auto",20331,"Diesel",200,47.9,2
15499,"Kuga",2017,"Semi-Auto",64315,"Diesel",145,54.3,2
9795,"Fiesta",2017,"Manual",4162,"Diesel",0,78.5,1.5
9999,"Fiesta",2017,"Manual",20993,"Petrol",150,65.7,1
10600,"Fiesta",2018,"Manual",21760,"Petrol",145,65.7,1
20000,"EcoSport",2020,"Manual",558,"Petrol",145,53.3,1
11995,"Kuga",2014,"Automatic",40221,"Petrol",235,38.2,1.5
12495,"Fiesta",2018,"Manual",10561,"Petrol",150,56.5,1
9497,"Focus",2017,"Manual",32688,"Petrol",20,61.4,1
8790,"Fiesta",2016,"Manual",60112,"Petrol",145,47.9,1.6
17800,"EcoSport",2019,"Automatic",1080,"Petrol",145,44.1,1
5495,"Focus",2012,"Manual",73000,"Diesel",20,67.3,1.6
15991,"Kuga",2018,"Manual",10924,"Petrol",145,39.2,1.5
9998,"Fiesta",2019,"Manual",20991,"Petrol",150,55.4,1.1
10199,"Kuga",2015,"Manual",44000,"Diesel",125,60.1,2
7200,"Fiesta",2013,"Manual",39315,"Diesel",0,78.5,1.6
16498,"Focus",2019,"Manual",9970,"Diesel",145,62.8,2
14699,"Fiesta",2019,"Manual",7556,"Petrol",145,60.1,1
15510,"Focus",2019,"Manual",15811,"Diesel",145,74.3,1.5
19790,"Focus",2019,"Manual",8686,"Diesel",145,62.8,1.5
8288,"Fiesta",2015,"Manual",14653,"Petrol",0,65.7,1
9891,"Focus",2017,"Manual",24065,"Petrol",150,61.4,1
10799,"Ka+",2019,"Manual",1000,"Petrol",150,47.9,1.2
7182,"Focus",2013,"Manual",56984,"Diesel",20,67.3,1.6
10895,"Focus",2018,"Manual",16322,"Petrol",150,60.1,1
6995,"Fiesta",2014,"Manual",22325,"Petrol",30,54.3,1.2
8990,"Fiesta",2016,"Manual",18200,"Petrol",0,65.7,1
7744,"Fiesta",2016,"Manual",22692,"Petrol",125,54.3,1.2
9670,"Fiesta",2017,"Manual",26000,"Petrol",150,65.7,1
6995,"Fiesta",2015,"Manual",30381,"Petrol",30,54.3,1.2
17000,"S-MAX",2016,"Automatic",56372,"Diesel",125,52.3,2
17298,"Focus",2017,"Manual",9463,"Petrol",145,41.5,2
10299,"Fiesta",2018,"Manual",10546,"Petrol",145,64.2,1.1
11498,"Focus",2017,"Manual",20120,"Diesel",145,74.3,1.5
6041,"C-MAX",2014,"Manual",55152,"Diesel",30,61.4,1.6
7695,"Ka+",2017,"Manual",6368,"Petrol",145,57.7,1.2
9695,"Fiesta",2017,"Manual",23000,"Petrol",150,65.7,1
6990,"Fiesta",2015,"Manual",44823,"Petrol",0,65.7,1
9361,"Mondeo",2015,"Manual",69894,"Diesel",20,68.9,2
16999,"Kuga",2017,"Manual",19739,"Diesel",145,60.1,2
10999,"Focus",2017,"Manual",16251,"Petrol",145,60.1,1
16698,"EcoSport",2018,"Semi-Auto",3271,"Petrol",145,48.7,1
11111,"Kuga",2016,"Manual",37936,"Diesel",125,60.1,2
5975,"Kuga",2009,"Manual",80000,"Diesel",200,46.3,2
11399,"Fiesta",2017,"Manual",18001,"Petrol",20,62.8,1
6900,"Fiesta",2017,"Manual",50380,"Petrol",145,65.7,1
22500,"Mondeo",2019,"Automatic",7058,"Hybrid",140,47.1,2
15200,"Kuga",2017,"Automatic",22516,"Petrol",235,38.2,1.5
10799,"Grand C-MAX",2016,"Manual",18887,"Petrol",30,54.3,1
19991,"Puma",2020,"Manual",2475,"Petrol",145,50.4,1
10150,"Focus",2017,"Manual",18291,"Petrol",145,61.4,1
10000,"Kuga",2013,"Semi-Auto",65110,"Diesel",205,45.6,2
7820,"Fiesta",2017,"Manual",16782,"Petrol",125,54.3,1.2
9995,"Fiesta",2017,"Manual",11933,"Petrol",145,64.2,1.1
19690,"Focus",2018,"Manual",16000,"Petrol",145,41.5,2
8950,"Fiesta",2016,"Manual",10864,"Petrol",125,54.3,1.2
10498,"Focus",2017,"Semi-Auto",26501,"Petrol",160,44.8,1.6
15499,"Fiesta",2019,"Manual",6339,"Petrol",145,58.9,1
20500,"S-MAX",2017,"Automatic",16840,"Petrol",260,35.8,2
11690,"Fiesta",2018,"Manual",22477,"Petrol",145,58.9,1
17900,"Focus",2019,"Manual",9504,"Diesel",145,57.7,1.5
12470,"Kuga",2015,"Manual",62284,"Diesel",145,54.3,2
13450,"Fiesta",2019,"Manual",9223,"Petrol",145,58.9,1
8650,"EcoSport",2017,"Manual",36700,"Petrol",145,52.3,1
11900,"Fiesta",2019,"Manual",16365,"Petrol",145,60.1,1
9350,"Fiesta",2016,"Manual",10373,"Petrol",0,65.7,1
8291,"Fiesta",2016,"Manual",30155,"Petrol",0,65.7,1
12498,"Grand C-MAX",2017,"Manual",25243,"Diesel",30,64.2,1.5
17199,"S-MAX",2016,"Semi-Auto",25329,"Diesel",125,52.3,2
16599,"Kuga",2018,"Manual",21517,"Diesel",145,54.3,2
13990,"S-MAX",2015,"Automatic",18000,"Diesel",145,52.3,2
12795,"Kuga",2016,"Semi-Auto",52051,"Diesel",145,52.3,2
12498,"Focus",2017,"Manual",16549,"Diesel",150,74.3,1.5
10999,"Fiesta",2018,"Manual",5918,"Petrol",145,55.4,1.1
8450,"Ka+",2017,"Manual",10455,"Petrol",145,57.7,1.2
32995,"Kuga",2020,"Automatic",11,"Hybrid",135,201.8,2.5
16990,"S-MAX",2015,"Automatic",38000,"Petrol",260,35.8,2
14998,"Fiesta",2019,"Manual",7995,"Petrol",145,60.1,1
9899,"Fiesta",2017,"Automatic",16303,"Petrol",0,57.7,1
9690,"Fiesta",2017,"Manual",11197,"Petrol",125,54.3,1.2
13200,"Fiesta",2019,"Manual",18331,"Petrol",145,60.1,1
15000,"Fiesta",2019,"Manual",9988,"Petrol",145,58.9,1
12490,"Fiesta",2019,"Manual",2583,"Petrol",145,48.7,1.1
16990,"Fiesta",2019,"Manual",6140,"Petrol",145,55.4,1
12799,"EcoSport",2018,"Manual",12949,"Diesel",145,68.9,1.5
8998,"Tourneo Connect",2016,"Manual",42960,"Diesel",30,61.4,1.5
8489,"Fiesta",2017,"Manual",31902,"Petrol",145,65.7,1
16499,"Kuga",2018,"Manual",13900,"Diesel",145,60.1,2
14739,"Focus",2018,"Manual",13986,"Petrol",145,58.9,1
8799,"Focus",2017,"Manual",52946,"Petrol",145,60.1,1
10999,"Fiesta",2018,"Manual",14017,"Petrol",145,65.7,1
14500,"Kuga",2017,"Manual",43250,"Diesel",125,60.1,2
11299,"Ka+",2019,"Manual",3439,"Petrol",145,47.9,1.2
16230,"Fiesta",2019,"Semi-Auto",1002,"Petrol",145,48.7,1
8999,"Focus",2016,"Manual",46101,"Diesel",0,74.3,1.5
15499,"EcoSport",2019,"Manual",9982,"Petrol",145,52.3,1
